parcela,dia,pendiente dia -15,pendiente dia -10,pendiente dia -5,ndvi,recogido,tmed,prec,precSum3,estacion,pres,estacionPres
22_349_0_0_4_15_33,297,0.0014046487448488,0.0010419064451384,0.001613979198527,0.1825580312983369,1,19.6,0.1,0.7999999999999999,9771C,998.95,9771C
22_349_0_0_4_15_33,298,0.0016147574756247,0.0013924469186609,0.0027551086166189,0.1774158470846946,1,19.6,0.0,0.4,9771C,999.75,9771C
22_349_0_0_4_15_33,299,0.0018240841928799,0.0018120867723273,0.0038045395353466,0.1720815855345796,1,20.2,0.0,0.1,9771C,998.3499999999999,9771C
22_349_0_0_4_15_33,300,0.002000414981695,0.0022541369606835,0.0045321217169597,0.1671659455572322,1,21.6,0.0,0.0,9771C,1000.45,9771C
22_349_0_0_4_15_33,301,0.0021165930497212,0.0026733859367784,0.0047354703547354,0.1632200874925878,1,22.4,0.0,0.0,9771C,998.95,9771C
22_349_0_0_4_15_33,302,0.0021791491939543,0.0030338069450565,0.004453634691586,0.1602898578404066,0,21.7,0.0,0.0,9771C,994.45,9771C
22_349_0_0_4_15_33,303,0.0022116020417696,0.003302510452303,0.0038499122879871,0.1581662856447587,0,19.2,0.0,0.0,9771C,989.2,9771C
22_349_0_0_4_15_33,304,0.0022376002845318,0.0034465834221437,0.0030886273089409,0.1566384489898748,0,18.0,0.0,0.0,9771C,985.0,9771C
22_349_0_0_4_15_33,305,0.0022807926136054,0.0034331128182044,0.0023341039194492,0.1554954259599859,0,19.4,0.0,0.0,9771C,985.9,9771C
22_349_0_0_4_15_33,306,0.0023608040540654,0.0032355553216874,0.0017356402886395,0.1545418860493903,0,18.4,0.0,0.0,9771C,986.2,9771C
22_349_0_0_4_15_48,287,0.0018014886300319,0.0013225034879543,0.0009445708540932,0.2294318427737507,0,19.4,0.0,0.0,9771C,996.3,9771C
22_349_0_0_4_15_48,288,0.0017366477340342,0.0012962607225038,0.001139923525698,0.2275034779469195,0,20.6,0.0,0.0,9771C,999.4000000000001,9771C
22_349_0_0_4_15_48,289,0.0017224793050152,0.0013741237327215,0.0015341441762645,0.2247765071544216,0,21.2,0.0,0.0,9771C,995.6,9771C
22_349_0_0_4_15_48,290,0.0017803748915215,0.001576584423237,0.0021305574843812,0.2210487377387066,0,21.6,0.0,0.0,9771C,994.8499999999999,9771C
22_349_0_0_4_15_48,291,0.0019277910837993,0.0019188794749111,0.002918653002511,0.2161705292799099,0,23.6,0.1,0.1,9771C,996.45,9771C
22_349_0_0_4_15_48,292,0.0021452819493189,0.0023677048630707,0.0037908388720482,0.2104776484135094,0,22.8,0.0,0.1,9771C,1000.4000000000001,9771C
22_349_0_0_4_15_48,293,0.0023931933162529,0.0028634910147246,0.0045870585037512,0.2045681854281633,0,21.6,0.8,0.9,9771C,1002.0,9771C
22_349_0_0_4_15_48,294,0.002631663168362,0.0033404431079537,0.005146742039643,0.1990427969562065,0,18.0,9.3,10.100000000000001,9771C,997.9,9771C
22_349_0_0_4_15_48,295,0.0028208294894068,0.0037199385530638,0.0053093196217465,0.1945021396299738,0,19.6,0.4,10.500000000000002,9771C,994.4,9771C
22_349_0_0_4_15_48,296,0.0029256768646452,0.0039289623233122,0.0049392716441134,0.1914741710593429,0,20.0,0.3,10.000000000000002,9771C,996.75,9771C
22_349_0_0_4_15_48,297,0.0029540916196306,0.0039588520023993,0.0041268651327504,0.1898433227497573,1,19.6,0.1,0.7999999999999999,9771C,998.95,9771C
22_349_0_0_4_15_48,298,0.0029363360336132,0.0038345422875708,0.0030820260713905,0.1891580550712107,1,19.6,0.0,0.4,9771C,999.75,9771C
22_349_0_0_4_15_48,299,0.0028988878165369,0.0035812596366732,0.0020157772337034,0.1889639107876893,1,20.2,0.0,0.1,9771C,998.3499999999999,9771C
22_349_0_0_4_15_48,300,0.0028596728331622,0.0032242305075527,0.001139141393359,0.1888064326631787,1,21.6,0.0,0.0,9771C,1000.45,9771C
22_349_0_0_4_15_48,301,0.0028324402785378,0.0027893339165512,0.0006393961889891,0.188277190114397,1,22.4,0.0,0.0,9771C,998.95,9771C
22_349_0_0_4_15_48,302,0.0028048969520983,0.0023119259921233,0.0004969868514962,0.1873583884922759,0,21.7,0.0,0.0,9771C,994.45,9771C
22_349_0_0_4_15_48,303,0.0027516171077927,0.0018338964098134,0.0005857667482363,0.1862292213300289,0,19.2,0.0,0.0,9771C,989.2,9771C
22_349_0_0_4_15_48,304,0.002647074452813,0.001397240659398,0.0007787040850926,0.1850703903622262,0,18.0,0.0,0.0,9771C,985.0,9771C
22_349_0_0_4_15_48,305,0.0024657426943512,0.0010439542306536,0.0009487670679482,0.1840625973234376,0,19.4,0.0,0.0,9771C,985.9,9771C
22_349_0_0_4_15_48,306,0.0021874235665938,0.0008114995278341,0.000983602866679,0.1833591757810016,0,18.4,0.0,0.0,9771C,986.2,9771C
22_349_0_0_4_19_2,287,5.0597376869547055e-05,4.6063393070880365e-05,4.2012928042162165e-05,0.1577792980747898,0,19.4,0.0,0.0,9771C,996.3,9771C
22_349_0_0_4_19_2,288,4.886114635327399e-05,4.447221818559832e-05,4.0566808787861897e-05,0.1577415074600057,0,20.6,0.0,0.0,9771C,999.4000000000001,9771C
22_349_0_0_4_19_2,289,4.718293808939437e-05,4.293906555269122e-05,3.917871178591992e-05,0.1577049888977189,0,21.2,0.0,0.0,9771C,995.6,9771C
22_349_0_0_4_19_2,290,4.55627520779008e-05,4.146393517218128e-05,3.784863703638064e-05,0.1576696843656768,0,21.6,0.0,0.0,9771C,994.8499999999999,9771C
22_349_0_0_4_19_2,291,4.400058831880068e-05,4.0046827044051823e-05,3.657658453923851e-05,0.1576355358416271,0,23.6,0.1,0.1,9771C,996.45,9771C
22_349_0_0_4_19_2,292,4.2496446812086605e-05,3.868774116833063e-05,3.5362554294499085e-05,0.1576024853033173,0,22.8,0.0,0.1,9771C,1000.4000000000001,9771C
22_349_0_0_4_19_2,293,4.105032755777153e-05,3.738667754498992e-05,3.420654630211795e-05,0.1575704747284951,0,21.6,0.8,0.9,9771C,1002.0,9771C
22_349_0_0_4_19_2,294,3.9662230555840655e-05,3.614363617402971e-05,3.310856056213951e-05,0.1575394460949082,0,18.0,9.3,10.100000000000001,9771C,997.9,9771C
22_349_0_0_4_19_2,295,3.833215580631433e-05,3.495861705548054e-05,3.206859707458043e-05,0.1575093413803039,0,19.6,0.4,10.500000000000002,9771C,994.4,9771C
22_349_0_0_4_19_2,296,3.70601033091611e-05,3.383162018930908e-05,3.108665583937964e-05,0.1574801025624302,0,20.0,0.3,10.000000000000002,9771C,996.75,9771C
22_349_0_0_4_19_2,297,3.584607306441427e-05,3.2762645575540314e-05,3.016273685658155e-05,0.1574516716190344,1,19.6,0.1,0.7999999999999999,9771C,998.95,9771C
22_349_0_0_4_19_2,298,3.469006507205349e-05,3.175169321414928e-05,2.929684012618061e-05,0.1574239905278642,1,19.6,0.0,0.4,9771C,999.75,9771C
22_349_0_0_4_19_2,299,3.359207933207875e-05,3.0798763105158164e-05,2.8488965648176823e-05,0.1573970012666673,1,20.2,0.0,0.1,9771C,998.3499999999999,9771C
22_349_0_0_4_19_2,300,3.255211584449931e-05,2.990385524855865e-05,2.773911342253688e-05,0.1573706458131912,1,21.6,0.0,0.0,9771C,1000.45,9771C
22_349_0_0_4_19_2,301,3.157017460931333e-05,2.9066969644350736e-05,2.7047283449321835e-05,0.1573448661451836,1,22.4,0.0,0.0,9771C,998.95,9771C
22_349_0_0_4_19_2,302,3.064625562651894e-05,2.828810629252887e-05,2.6413475728476187e-05,0.157319604240392,0,21.7,0.0,0.0,9771C,994.45,9771C
22_349_0_0_4_19_2,303,2.9780358896106898e-05,2.756726519310137e-05,2.583769026002213e-05,0.1572948020765641,0,19.2,0.0,0.0,9771C,989.2,9771C
22_349_0_0_4_19_2,304,2.8972484418092007e-05,2.690444634606825e-05,2.531992704395969e-05,0.1572704016314475,0,18.0,0.0,0.0,9771C,985.0,9771C
22_349_0_0_4_19_2,305,2.8222632192466866e-05,2.629964975141008e-05,2.4860186080283285e-05,0.1572463448827898,0,19.4,0.0,0.0,9771C,985.9,9771C
22_349_0_0_4_19_2,306,2.753080221923887e-05,2.5752875409168485e-05,2.445846736901513e-05,0.1572225738083385,0,18.4,0.0,0.0,9771C,986.2,9771C
22_349_0_0_5_17_1,287,0.0036301868013256,0.0033993992801475,0.0035048449375333,0.1699666492080126,0,19.4,0.0,0.0,9771C,996.3,9771C
22_349_0_0_5_17_1,288,0.003578113647818,0.0033972707848066,0.0035257148200726,0.1665145477213278,0,20.6,0.0,0.0,9771C,999.4000000000001,9771C
22_349_0_0_5_17_1,289,0.0035095348769024,0.0033949575204022,0.0034889081533786,0.1632186401333269,0,21.2,0.0,0.0,9771C,995.6,9771C
22_349_0_0_5_17_1,290,0.0034326119640405,0.0033800271453965,0.0033924078706897,0.1601386200600048,0,21.6,0.0,0.0,9771C,994.8499999999999,9771C
22_349_0_0_5_17_1,291,0.0033548963860881,0.0033405095634182,0.0032371384623388,0.1573295586656919,0,23.6,0.1,0.1,9771C,996.45,9771C
22_349_0_0_5_17_1,292,0.0032771207267119,0.003268704278687,0.0030325636198407,0.1548038311088091,0,22.8,0.0,0.1,9771C,1000.4000000000001,9771C
22_349_0_0_5_17_1,293,0.0031957677863132,0.0031592383046994,0.0027927617893263,0.1525507387746962,0,21.6,0.8,0.9,9771C,1002.0,9771C
22_349_0_0_5_17_1,294,0.0031072572014758,0.0030103823585008,0.002531856563623,0.1505593573152115,0,18.0,9.3,10.100000000000001,9771C,997.9,9771C
22_349_0_0_5_17_1,295,0.0030080086087838,0.002828189703124,0.0022639715355583,0.1488187623822129,0,19.6,0.4,10.500000000000002,9771C,994.4,9771C
22_349_0_0_5_17_1,296,0.002894441644821,0.0026197221349827,0.0020023058076266,0.1473180296275587,0,20.0,0.3,10.000000000000002,9771C,996.75,9771C
22_349_0_0_5_17_1,297,0.0027629759461714,0.0023920414504905,0.0017515192811404,0.146046234703107,1,19.6,0.1,0.7999999999999999,9771C,998.95,9771C
22_349_0_0_5_17_1,298,0.0026100445707316,0.0021522094460612,0.001511657102796,0.1449924532607157,1,19.6,0.0,0.4,9771C,999.75,9771C
22_349_0_0_5_17_1,299,0.0024344946631984,0.0019072879181083,0.0012827192725936,0.1441457609522432,1,20.2,0.0,0.1,9771C,998.3499999999999,9771C
22_349_0_0_5_17_1,300,0.0022403617322604,0.0016643386630457,0.001064705790533,0.1434952334295474,1,21.6,0.0,0.0,9771C,1000.45,9771C
22_349_0_0_5_17_1,301,0.0020323536421933,0.0014299612321205,0.0008576166566144,0.1430299463444865,1,22.4,0.0,0.0,9771C,998.95,9771C
22_349_0_0_5_17_1,302,0.0018151782572729,0.001206485575989,0.0006614518708376,0.1427389753489186,0,21.7,0.0,0.0,9771C,994.45,9771C
22_349_0_0_5_17_1,303,0.001593543441775,0.0009939342679994,0.0004762114332027,0.1426113960947018,0,19.2,0.0,0.0,9771C,989.2,9771C
22_349_0_0_5_17_1,304,0.0013721570599755,0.0007923073081517,0.0003018953437097,0.1426362842336943,0,18.0,0.0,0.0,9771C,985.0,9771C
22_349_0_0_5_17_1,305,0.00115572697615,0.0006016046964458,0.0001385036023586,0.142802715417754,0,19.4,0.0,0.0,9771C,985.9,9771C
22_349_0_0_5_17_1,306,0.0009486528911301,0.0004218264328819,-1.396379085053523e-05,0.1430997652987392,0,18.4,0.0,0.0,9771C,986.2,9771C
22_349_0_0_8_136_7,250,0.0060698889086661,0.0061563966652438,0.00620101837941,0.3113641084284091,0,27.2,0.0,0.0,9771C,995.8,9771C
22_349_0_0_8_136_7,251,0.0061303038175583,0.0061661085890605,0.0062391298922989,0.3050774509792846,0,24.7,0.0,0.0,9771C,994.4,9771C
22_349_0_0_8_136_7,252,0.0061631981603733,0.0061759113145455,0.0062572290438398,0.2988484806133178,0,22.2,0.0,0.0,9771C,989.8499999999999,9771C
22_349_0_0_8_136_7,253,0.0061720552171226,0.0061794535136469,0.006242377143722,0.2927214776359103,0,25.2,0.0,0.0,9771C,990.1,9771C
22_349_0_0_8_136_7,254,0.0061604202865745,0.0061702637346168,0.0061846900605646,0.2867407223524653,0,25.4,0.0,0.0,9771C,993.9000000000001,9771C
22_349_0_0_8_136_7,255,0.0061318386674975,0.0061418705257074,0.0060827226720049,0.2809504950683846,0,27.8,0.0,0.0,9771C,994.55,9771C
22_349_0_0_8_136_7,256,0.0060897077328944,0.0060880179564305,0.0059369060205621,0.2753929208764738,0,28.0,0.2,0.2,9771C,991.9000000000001,9771C
22_349_0_0_8_136_7,257,0.0060349805483419,0.0060051740298873,0.0057531190159348,0.2700828855336438,0,21.7,18.6,18.8,9771C,992.05,9771C
22_349_0_0_8_136_7,258,0.0059666272112422,0.0058916758750773,0.0055409746064327,0.2650166046037467,0,23.6,0.0,18.8,9771C,990.4,9771C
22_349_0_0_8_136_7,259,0.0058835620269886,0.0057474243361483,0.005310158611732,0.2601899292938051,0,23.8,0.0,18.6,9771C,990.9,9771C
22_349_0_0_8_136_7,260,0.0057846993009744,0.0055765397617566,0.0050703568515084,0.2555987108108423,1,23.6,0.0,0.0,9771C,993.5,9771C
22_349_0_0_8_136_7,261,0.0056689533385932,0.0053838650617403,0.0048308241029185,0.2512388003618809,1,19.8,0.0,0.0,9771C,991.9,9771C
22_349_0_0_8_136_7,262,0.0055352384452382,0.0051742431459373,0.0045953672759399,0.247106049153944,1,22.3,0.0,0.0,9771C,991.2,9771C
22_349_0_0_8_136_7,263,0.0053824703306977,0.0049525169241856,0.0043640592419385,0.2431963083940542,1,22.9,0.0,0.0,9771C,995.3,9771C
22_349_0_0_8_136_7,264,0.0052105828910702,0.004723529306323,0.004136900000914,0.2395054292892349,1,22.1,0.0,0.0,9771C,996.2,9771C
22_349_0_0_8_136_7,265,0.00502232302546,0.0044921232021876,0.0039138895528667,0.2360292630465086,0,20.2,0.0,0.0,9771C,999.45,9771C
22_349_0_0_8_136_7,266,0.0048209193404257,0.0042629260003575,0.0036950278977965,0.2327636608728983,0,21.5,0.0,0.0,9771C,998.2,9771C
22_349_0_0_8_136_7,267,0.004609600442526,0.0040378411558216,0.0034803150357033,0.2297044739754271,0,21.7,15.2,15.2,9771C,997.3,9771C
22_349_0_0_8_136_7,268,0.0043915949383194,0.0038169051042628,0.0032697509665872,0.2268475535611178,0,19.4,0.4,15.6,9771C,993.9,9771C
22_349_0_0_8_136_7,269,0.0041701314343647,0.0036001178456811,0.0030633356904483,0.2241887508369933,0,16.0,0.0,15.6,9771C,993.3,9771C
22_349_0_0_8_136_8,250,0.0041000013157309,0.0028044059728901,0.0023430515864569,0.2963766177790137,0,27.2,0.0,0.0,9771C,995.8,9771C
22_349_0_0_8_136_8,251,0.0035432269399247,0.0026225058338773,0.0021762005895548,0.2945224480824364,0,24.7,0.0,0.0,9771C,994.4,9771C
22_349_0_0_8_136_8,252,0.0031234667651843,0.002446901511355,0.002015185143066,0.2928176227315213,0,22.2,0.0,0.0,9771C,989.8499999999999,9771C
22_349_0_0_8_136_8,253,0.0028117501206174,0.0022771327392461,0.0018600052469906,0.2912563061758544,0,25.2,0.0,0.0,9771C,990.1,9771C
22_349_0_0_8_136_8,254,0.0025779621550446,0.0021131995175506,0.0017106609013286,0.2898326628650229,0,25.4,0.0,0.0,9771C,993.9000000000001,9771C
22_349_0_0_8_136_8,255,0.0023919880172867,0.0019551018462685,0.0015671521060801,0.288540857248613,0,27.8,0.0,0.0,9771C,994.55,9771C
22_349_0_0_8_136_8,256,0.0022248301763332,0.0018028397253998,0.0014294788612449,0.2873750537762116,0,28.0,0.2,0.2,9771C,991.9000000000001,9771C
22_349_0_0_8_136_8,257,0.0020638147298444,0.0016564131549446,0.0012976411668232,0.286329416897405,0,21.7,18.6,18.8,9771C,992.05,9771C
22_349_0_0_8_136_8,258,0.001908634833769,0.0015158221349027,0.0011716390228148,0.2853981110617799,0,23.6,0.0,18.8,9771C,990.4,9771C
22_349_0_0_8_136_8,259,0.0017592904881071,0.0013810666652743,0.00105147242922,0.2845753007189228,0,23.8,0.0,18.6,9771C,990.9,9771C
22_349_0_0_8_136_8,260,0.0016157816928585,0.0012521467460593,0.0009371413860384,0.2838551503184205,1,23.6,0.0,0.0,9771C,993.5,9771C
22_349_0_0_8_136_8,261,0.0014781084480234,0.0011290623772576,0.0008286458932704,0.2832318243098595,1,19.8,0.0,0.0,9771C,991.9,9771C
22_349_0_0_8_136_8,262,0.0013462707536016,0.0010118135588695,0.0007259859509157,0.2826994871428262,1,22.3,0.0,0.0,9771C,991.2,9771C
22_349_0_0_8_136_8,263,0.0012202686095933,0.0009004002908946,0.0006291615589744,0.2822523032669075,1,22.9,0.0,0.0,9771C,995.3,9771C
22_349_0_0_8_136_8,264,0.0011001020159984,0.0007948225733333,0.0005381727174466,0.2818844371316896,1,22.1,0.0,0.0,9771C,996.2,9771C
22_349_0_0_8_136_8,265,0.0009857709728169,0.0006950804061853,0.0004530194263322,0.2815900531867595,0,20.2,0.0,0.0,9771C,999.45,9771C
22_349_0_0_8_136_8,266,0.0008772754800488,0.0006011737894507,0.0003737016856311,0.2813633158817036,0,21.5,0.0,0.0,9771C,998.2,9771C
22_349_0_0_8_136_8,267,0.0007746155376941,0.0005131027231296,0.0003002194953435,0.2811983896661084,0,21.7,15.2,15.2,9771C,997.3,9771C
22_349_0_0_8_136_8,268,0.0006777911457529,0.0004308672072219,0.0002325728554693,0.2810894389895607,0,19.4,0.4,15.6,9771C,993.9,9771C
22_349_0_0_8_136_8,269,0.000586802304225,0.0003544672417275,0.0001707617660085,0.281030628301647,0,16.0,0.0,15.6,9771C,993.3,9771C
22_349_0_0_8_137_6,250,0.0129067134615689,0.0185340393242055,0.0196423084712992,0.146056785713643,0,27.2,0.0,0.0,9771C,995.8,9771C
22_349_0_0_8_137_6,251,0.0139483303848445,0.0191976162804776,0.0187233480329381,0.129144897155598,0,24.7,0.0,0.0,9771C,994.4,9771C
22_349_0_0_8_137_6,252,0.0150279579450375,0.0192835593921328,0.0178176182954915,0.1131072453342997,0,22.2,0.0,0.0,9771C,989.8499999999999,9771C
22_349_0_0_8_137_6,253,0.0160389419966728,0.0189249528173496,0.016927635058395,0.0979280837493972,0,25.2,0.0,0.0,9771C,990.1,9771C
22_349_0_0_8_137_6,254,0.0168727865406547,0.0182579259735799,0.0160533983216486,0.0835916659005409,0,25.4,0.0,0.0,9771C,993.9000000000001,9771C
22_349_0_0_8_137_6,255,0.0174209955778878,0.0174186082782758,0.0151949080852525,0.0700822452873801,0,27.8,0.0,0.0,9771C,994.55,9771C
22_349_0_0_8_137_6,256,0.0175824656367205,0.0165377561910723,0.0143521643492065,0.0573840754095653,0,28.0,0.2,0.2,9771C,991.9000000000001,9771C
22_349_0_0_8_137_6,257,0.0173640952992588,0.0156713927045011,0.0135251671135108,0.0454814097667454,0,21.7,18.6,18.8,9771C,992.05,9771C
22_349_0_0_8_137_6,258,0.0168546073376215,0.0148207757182801,0.0127139163781652,0.0343585018585711,0,23.6,0.0,18.8,9771C,990.4,9771C
22_349_0_0_8_137_6,259,0.0161447546967766,0.0139859052324092,0.0119184121431699,0.0239996051846913,0,23.8,0.0,18.6,9771C,990.9,9771C
22_349_0_0_8_137_6,260,0.0153252903216921,0.0131667812468886,0.0111386544085246,0.0143889732447569,1,23.6,0.0,0.0,9771C,993.5,9771C
22_349_0_0_8_137_6,261,0.0144833851854581,0.012363403761718,0.0103746431742296,0.0055108595384172,1,19.8,0.0,0.0,9771C,991.9,9771C
22_349_0_0_8_137_6,262,0.0136563879497623,0.0115757727768977,0.0096263784402846,-0.0026504824346779,1,22.3,0.0,0.0,9771C,991.2,9771C
22_349_0_0_8_137_6,263,0.0128451372144167,0.0108038882924276,0.00889386020669,-0.0101107991748792,1,22.9,0.0,0.0,9771C,995.3,9771C
22_349_0_0_8_137_6,264,0.0120496329794213,0.0100477503083076,0.0081770884734454,-0.016885837182536,1,22.1,0.0,0.0,9771C,996.2,9771C
22_349_0_0_8_137_6,265,0.0112698752447761,0.0093073588245378,0.0074760632405511,-0.0229913429579988,0,20.2,0.0,0.0,9771C,999.45,9771C
22_349_0_0_8_137_6,266,0.010505864010481,0.0085827138411183,0.006790784508007,-0.0284430630016182,0,21.5,0.0,0.0,9771C,998.2,9771C
22_349_0_0_8_137_6,267,0.0097575992765362,0.0078738153580488,0.0061212522758131,-0.0332567438137436,0,21.7,15.2,15.2,9771C,997.3,9771C
22_349_0_0_8_137_6,268,0.0090250810429415,0.0071806633753296,0.0054674665439693,-0.0374481318947257,0,19.4,0.4,15.6,9771C,993.9,9771C
22_349_0_0_8_137_6,269,0.008308309309697,0.0065032578929605,0.0048294273124757,-0.0410329737449145,0,16.0,0.0,15.6,9771C,993.3,9771C
22_349_0_0_8_138_1,249,0.0042321534187859,0.0052544007193298,0.0059382120398421,0.3597298499633995,0,27.3,0.0,0.0,9771C,994.25,9771C
22_349_0_0_8_138_1,250,0.0045258344040459,0.00548685784488,0.0059633397311058,0.3538663098772112,0,27.2,0.0,0.0,9771C,995.8,9771C
22_349_0_0_8_138_1,251,0.0047890744858625,0.0056484377530006,0.0059228805876301,0.3481434785855402,0,24.7,0.0,0.0,9771C,994.4,9771C
22_349_0_0_8_138_1,252,0.0050164791970414,0.0057385516292497,0.0058275422947889,0.342596158327676,0,22.2,0.0,0.0,9771C,989.8499999999999,9771C
22_349_0_0_8_138_1,253,0.0052022157944783,0.0057624094404234,0.0056880290523819,0.337259151342907,0,25.2,0.0,0.0,9771C,990.1,9771C
22_349_0_0_8_138_1,254,0.0053404398190783,0.0057253650292087,0.0055125180185754,0.3321672598705225,0,25.4,0.0,0.0,9771C,993.9000000000001,9771C
22_349_0_0_8_138_1,255,0.0054253068117467,0.0056327722382929,0.0053022047454799,0.3273552861498113,0,27.8,0.0,0.0,9771C,994.55,9771C
22_349_0_0_8_138_1,256,0.0054514557271107,0.0054901861314805,0.0050574916753308,0.3228560202088859,0,28.0,0.2,0.2,9771C,991.9000000000001,9771C
22_349_0_0_8_138_1,257,0.0054203236341024,0.0053057049692984,0.0047838676438078,0.3186768201086367,0,21.7,18.6,18.8,9771C,992.05,9771C
22_349_0_0_8_138_1,258,0.0053383755490924,0.0050891684094061,0.0044903077664304,0.3148076125107547,0,23.6,0.0,18.8,9771C,990.4,9771C
22_349_0_0_8_138_1,259,0.005212195084461,0.0048491866067704,0.0041858551949655,0.3112379838956946,1,23.8,0.0,18.6,9771C,990.9,9771C
22_349_0_0_8_138_1,260,0.0050483658525885,0.0045908789133298,0.0038795530811797,0.3079575207439126,1,23.6,0.0,0.0,9771C,993.5,9771C
22_349_0_0_8_138_1,261,0.0048534714658551,0.0043187669049676,0.0035800421346044,0.3049558095358635,1,19.8,0.0,0.0,9771C,991.9,9771C
22_349_0_0_8_138_1,262,0.0046340955366411,0.0040373721575672,0.0032908766713267,0.3022224367520031,1,22.3,0.0,0.0,9771C,991.2,9771C
22_349_0_0_8_138_1,263,0.0043968205154686,0.003751216247012,0.0030121247275936,0.2997469888727866,1,22.9,0.0,0.0,9771C,995.3,9771C
22_349_0_0_8_138_1,264,0.0041473865056486,0.0034648207491852,0.002743786303405,0.2975190523786695,0,22.1,0.0,0.0,9771C,996.2,9771C
22_349_0_0_8_138_1,265,0.0038892064084735,0.0031827072399704,0.002485861398761,0.2955282137501073,0,20.2,0.0,0.0,9771C,999.45,9771C
22_349_0_0_8_138_1,266,0.0036252946078656,0.002909196074133,0.0022383500136616,0.2937640594675552,0,21.5,0.0,0.0,9771C,998.2,9771C
22_349_0_0_8_138_1,267,0.0033586654877471,0.0026460644097167,0.0020012521481068,0.2922161760114687,0,21.7,15.2,15.2,9771C,997.3,9771C
22_349_0_0_8_138_1,268,0.0030923334320402,0.0023933462648451,0.0017745678020966,0.2908741498623034,0,19.4,0.4,15.6,9771C,993.9,9771C
22_349_0_0_8_139_1,249,0.0047522401874211,0.0054350037154778,0.0062030538061531,0.3417740203919761,0,27.3,0.0,0.0,9771C,994.25,9771C
22_349_0_0_8_139_1,250,0.0048973235561062,0.0056902547229682,0.0062217493737169,0.3356872707613312,0,27.2,0.0,0.0,9771C,995.8,9771C
22_349_0_0_8_139_1,251,0.0050546998726798,0.0058715638061629,0.0061674654055363,0.3297574739748344,0,24.7,0.0,0.0,9771C,994.4,9771C
22_349_0_0_8_139_1,252,0.0052240861612766,0.0059718154452321,0.0060551914733698,0.3240145145494252,0,22.2,0.0,0.0,9771C,989.8499999999999,9771C
22_349_0_0_8_139_1,253,0.005387800066589,0.005998150700322,0.0058999122695577,0.3184882770020422,0,25.2,0.0,0.0,9771C,990.1,9771C
22_349_0_0_8_139_1,254,0.0055276941131419,0.0059580643573116,0.0057130749084702,0.3132086458496247,0,25.4,0.0,0.0,9771C,993.9000000000001,9771C
22_349_0_0_8_139_1,255,0.0056256208254601,0.0058590512020804,0.0054963530304439,0.3082055056091115,0,27.8,0.0,0.0,9771C,994.55,9771C
22_349_0_0_8_139_1,256,0.0056644095667642,0.0057087832467516,0.0052501010879668,0.3035069685350002,0,28.0,0.2,0.2,9771C,991.9000000000001,9771C
22_349_0_0_8_139_1,257,0.0056409280946145,0.0055171724333745,0.0049791533933792,0.2991187475825291,0,21.7,18.6,18.8,9771C,992.05,9771C
22_349_0_0_8_139_1,258,0.0055625720711792,0.0052956635412256,0.0046914148128936,0.2950312029375739,0,23.6,0.0,18.8,9771C,990.4,9771C
22_349_0_0_8_139_1,259,0.0054369929501742,0.0050539625221848,0.0043948501358993,0.2912343951701279,1,23.8,0.0,18.6,9771C,990.9,9771C
22_349_0_0_8_139_1,260,0.0052718421853153,0.0047968885911145,0.0040974241517852,0.2877183848501853,1,23.6,0.0,0.0,9771C,993.5,9771C
22_349_0_0_8_139_1,261,0.0050747712303184,0.0045284241427094,0.0038067471974521,0.2844732325477395,1,19.8,0.0,0.0,9771C,991.9,9771C
22_349_0_0_8_139_1,262,0.0048534315388993,0.004252551571664,0.0035259497499489,0.2814889988327843,1,22.3,0.0,0.0,9771C,991.2,9771C
22_349_0_0_8_139_1,263,0.0046154729383011,0.0039732532726728,0.0032550917324521,0.2787557442753132,1,22.9,0.0,0.0,9771C,995.3,9771C
22_349_0_0_8_139_1,264,0.0043673660631103,0.0036945116404304,0.0029941731449615,0.2762635294453202,0,22.1,0.0,0.0,9771C,996.2,9771C
22_349_0_0_8_139_1,265,0.0041123237232354,0.0034203090696312,0.0027431939874772,0.2740024149127988,0,20.2,0.0,0.0,9771C,999.45,9771C
22_349_0_0_8_139_1,266,0.0038530008484727,0.0031544507287257,0.0025021542599993,0.2719624612477426,0,21.5,0.0,0.0,9771C,998.2,9771C
22_349_0_0_8_139_1,267,0.0035920523686186,0.0028985018562383,0.0022710539625277,0.2701337290201456,0,21.7,15.2,15.2,9771C,997.3,9771C
22_349_0_0_8_139_1,268,0.0033321332134693,0.0026524924137572,0.0020498930950623,0.2685062788000013,0,19.4,0.4,15.6,9771C,993.9,9771C
22_349_0_0_8_139_4,249,0.0081335452667473,0.0089013645980061,0.009648500933574,0.3619327070921557,0,27.3,0.0,0.0,9771C,994.25,9771C
22_349_0_0_8_139_4,250,0.0083220615348828,0.0091517075094353,0.0096776833679491,0.3523615802101353,0,27.2,0.0,0.0,9771C,995.8,9771C
22_349_0_0_8_139_4,251,0.0085077842618136,0.0093297998650432,0.0096344164364998,0.3429458258009745,0,24.7,0.0,0.0,9771C,994.4,9771C
22_349_0_0_8_139_4,252,0.0086916763176281,0.0094293456100405,0.009530055040084,0.3337252478905311,0,22.2,0.0,0.0,9771C,989.8499999999999,9771C
22_349_0_0_8_139_4,253,0.0088589759427559,0.0094557323079098,0.0093759503833032,0.3247396505046623,0,25.2,0.0,0.0,9771C,990.1,9771C
