,parcela,dia,pendiente dia -15,pendiente dia -10,pendiente dia -5,ndvi,recogido,tmed,prec,precSum3,estacion,pres,estacionPres
172,50_108_0_0_2_119_1,319,0.000698222279898,0.0020353524853175,0.0037538584952661,0.3164328932438388,1,12.4,0.0,0.0,9294E,983.2,9294E
173,50_108_0_0_2_119_1,320,0.0010797844113565,0.0025298185198832,0.0038947166387581,0.3126995444905184,1,11.1,0.0,0.0,9294E,984.05,9294E
174,50_108_0_0_2_119_1,321,0.0014557632799337,0.0029414234549273,0.0038668046704851,0.3091816859116295,1,10.2,0.0,0.0,9294E,985.1500000000001,9294E
175,50_108_0_0_2_119_1,322,0.0018180433127838,0.0032555019295771,0.0037253480668535,0.3058715334443656,0,8.9,0.0,0.0,9294E,987.8,9294E
176,50_108_0_0_2_119_1,323,0.0021570080219671,0.0034573885829599,0.0035255723042693,0.3027613030259198,0,8.8,0.0,0.0,9294E,991.85,9294E
177,50_108_0_0_2_119_1,324,0.002462890665102,0.0035359127599686,0.0033179670246711,0.2998430581204832,0,6.9,0.0,0.0,9294E,992.95,9294E
178,50_108_0_0_2_119_1,325,0.0027259959597484,0.0035065337391185,0.0031183508394789,0.2971077902931238,0,7.0,0.2,0.2,9294E,987.9,9294E
179,50_108_0_0_2_119_1,326,0.0029366592721584,0.0033969677885529,0.0029271309066206,0.2945460313785264,0,10.1,0.2,0.4,9294E,980.45,9294E
180,50_108_0_0_2_176,307,0.0109864079199851,0.0048126611370025,-0.000170715944237,0.3328392215058673,0,10.6,2.4,12.4,9294E,973.35,9294E
181,50_108_0_0_2_176,308,0.0097221776050827,0.0031621277005743,0.0002769265430704,0.330474336902298,0,9.4,0.2,2.6,9294E,973.35,9294E
182,50_108_0_0_2_176,309,0.0083650860975994,0.0021016213617063,0.0011155978525499,0.327212251172395,0,7.6,0.0,2.6,9294E,980.1500000000001,9294E
183,50_108_0_0_2_176,310,0.0069684289758311,0.0015883670352691,0.0020985470438539,0.3233352041582426,0,8.8,0.0,0.2,9294E,987.15,9294E
184,50_108_0_0_2_176,311,0.005619701288116,0.0014996336093968,0.0029798458878191,0.3191254357019239,0,9.0,0.0,0.0,9294E,990.6500000000001,9294E
185,50_108_0_0_2_176,312,0.0044067098153579,0.0017120456139159,0.0035948071720689,0.3148651856455228,0,10.8,0.0,0.0,9294E,988.15,9294E
186,50_108_0_0_2_176,313,0.0034172613384612,0.0021022275786528,0.0039275286142351,0.3108366938311222,0,12.8,0.0,0.0,9294E,984.7,9294E
187,50_108_0_0_2_176,314,0.0027288674180869,0.002549478691699,0.0039833595308481,0.3072954535181545,0,9.3,0.0,0.0,9294E,984.7,9294E
188,50_108_0_0_2_176,315,0.002328386450981,0.0029534861631293,0.0038084252824047,0.3042930777462188,0,8.2,0.0,0.0,9294E,984.05,9294E
189,50_108_0_0_2_176,316,0.0021556305516244,0.0032237351619493,0.0034676244360796,0.3017873135215259,0,11.1,0.0,0.0,9294E,984.15,9294E
190,50_108_0_0_2_176,317,0.0021500155112714,0.0033103812390256,0.0030259553059824,0.2997354091156107,1,11.2,0.0,0.0,9294E,982.8,9294E
191,50_108_0_0_2_176,318,0.0022509571211762,0.003237972410229,0.002548416206223,0.2980946128000072,1,13.6,0.0,0.0,9294E,984.45,9294E
192,50_108_0_0_2_176,319,0.0023978711725929,0.0030390078326145,0.0020946561343809,0.2968221728462499,1,12.4,0.0,0.0,9294E,983.2,9294E
193,50_108_0_0_2_176,320,0.0025301734567759,0.0027459866632369,0.0016835480440691,0.2958753375258731,1,11.1,0.0,0.0,9294E,984.05,9294E
194,50_108_0_0_2_176,321,0.0025875540020405,0.0023914080591512,0.0013151916822229,0.2952113551104111,1,10.2,0.0,0.0,9294E,985.1500000000001,9294E
195,50_108_0_0_2_176,322,0.0025367831756312,0.0020077711774124,0.0009895870488424,0.2947874738713984,0,8.9,0.0,0.0,9294E,987.8,9294E
196,50_108_0_0_2_176,323,0.0023942263214619,0.0016275751750753,0.0007067341439276,0.2945609420803691,0,8.8,0.0,0.0,9294E,991.85,9294E
197,50_108_0_0_2_176,324,0.0021815495442358,0.0012806445509296,0.0004666329674784,0.2944890080088577,0,6.9,0.0,0.0,9294E,992.95,9294E
198,50_108_0_0_2_176,325,0.0019204189486562,0.000976415781782,0.0002692835194948,0.2945289199283987,0,7.0,0.2,0.2,9294E,987.9,9294E
199,50_108_0_0_2_176,326,0.0016325006394265,0.0007149387410999,0.0001146857999769,0.2946379261105262,0,10.1,0.2,0.4,9294E,980.45,9294E
200,50_108_0_0_2_250,307,0.0114401601080522,0.0067088157713698,0.0070381537171003,0.2942091105922862,0,10.6,2.4,12.4,9294E,973.35,9294E
201,50_108_0_0_2_250,308,0.0093991428308624,0.0066443239311536,0.0067316451434891,0.2886235808790018,0,9.4,0.2,2.6,9294E,973.35,9294E
202,50_108_0_0_2_250,309,0.0078470893174201,0.00649997355932,0.0061666620955191,0.284134415741761,0,7.6,0.0,2.6,9294E,980.1500000000001,9294E
203,50_108_0_0_2_250,310,0.006795112296704,0.0062199088538989,0.0054005949731338,0.280660209598394,0,8.8,0.0,0.2,9294E,987.15,9294E
204,50_108_0_0_2_250,311,0.00612039153762,0.0058304485998154,0.0045368012595562,0.2779656392233921,0,9.0,0.0,0.0,9294E,990.6500000000001,9294E
205,50_108_0_0_2_250,312,0.0056988556552933,0.0053585445701203,0.0036789354231403,0.2758144334765843,0,10.8,0.0,0.0,9294E,988.15,9294E
206,50_108_0_0_2_250,313,0.0054064332648492,0.0048311485378647,0.0029306519322404,0.2739703212177997,0,12.8,0.0,0.0,9294E,984.7,9294E
207,50_108_0_0_2_250,314,0.0051278299233211,0.0042751023734212,0.0023835426513233,0.2722167024851442,0,9.3,0.0,0.0,9294E,984.7,9294E
208,50_108_0_0_2_250,315,0.0048248249355284,0.0037176260359606,0.0020346570987874,0.2704869241044566,0,8.2,0.0,0.0,9294E,984.05,9294E
209,50_108_0_0_2_250,316,0.0044991171418443,0.0031866277427291,0.001836454225902,0.2687833680938821,0,11.1,0.0,0.0,9294E,984.15,9294E
210,50_108_0_0_2_250,317,0.0041527397269512,0.0027100327318767,0.001741130040613,0.267108783273519,1,11.2,0.0,0.0,9294E,982.8,9294E
211,50_108_0_0_2_250,318,0.0037877258755321,0.0023157662415536,0.0017008805508668,0.2654659184634653,1,13.6,0.0,0.0,9294E,984.45,9294E
212,50_108_0_0_2_250,319,0.0034073469157024,0.0020276893257941,0.001671836000265,0.2638575224838191,1,12.4,0.0,0.0,9294E,983.2,9294E
213,50_108_0_0_2_250,320,0.0030251226872923,0.0018373865443715,0.0016401159899556,0.2622863441546785,1,11.1,0.0,0.0,9294E,984.05,9294E
214,50_108_0_0_2_250,321,0.0026596342150021,0.001721050692725,0.001605647159548,0.2607551322961417,1,10.2,0.0,0.0,9294E,985.1500000000001,9294E
215,50_108_0_0_2_250,322,0.0023294983242653,0.0016547797748277,0.0015684295090424,0.2592666357283067,0,8.9,0.0,0.0,9294E,987.8,9294E
216,50_108_0_0_2_250,323,0.0020533318405153,0.0016146717946528,0.0015284630384387,0.2578236032712715,0,8.8,0.0,0.0,9294E,991.85,9294E
217,50_108_0_0_2_250,324,0.0018470421331084,0.0015787918740009,0.0014857477477369,0.2564287837451344,0,6.9,0.0,0.0,9294E,992.95,9294E
218,50_108_0_0_2_250,325,0.00170501890856,0.0015401998134463,0.001440283636937,0.2550849259699933,0,7.0,0.2,0.2,9294E,987.9,9294E
219,50_108_0_0_2_250,326,0.001611390697163,0.0014988589327935,0.001392070706039,0.2537947787659464,0,10.1,0.2,0.4,9294E,980.45,9294E
220,50_108_0_0_2_255,307,0.0038130043059263,0.0006049613633132,0.0009761827475762,0.3945194898372523,0,10.6,2.4,12.4,9294E,973.35,9294E
221,50_108_0_0_2_255,308,0.0023425136334915,0.0006702489304508,0.0007489544038565,0.3944349169178068,0,9.4,0.2,2.6,9294E,973.35,9294E
222,50_108_0_0_2_255,309,0.001289915875829,0.0006679623040651,0.0004293249327936,0.3948218294150874,0,7.6,0.0,2.6,9294E,980.1500000000001,9294E
223,50_108_0_0_2_255,310,0.0006754214391386,0.0006005677666281,0.0001334023783705,0.3952202558261059,0,8.8,0.0,0.2,9294E,987.15,9294E
224,50_108_0_0_2_255,311,0.0004308776869222,0.0005538074823469,2.0930042918088088e-05,0.3949326263227398,0,9.0,0.0,0.0,9294E,990.6500000000001,9294E
225,50_108_0_0_2_255,312,0.0004872797108433,0.0006140495767398,0.0002519164059033,0.3932599078077354,0,10.8,0.0,0.0,9294E,988.15,9294E
226,50_108_0_0_2_255,313,0.0007756226025651,0.000867662175325,0.0009863699467935,0.3895030671838388,0,12.8,0.0,0.0,9294E,984.7,9294E
227,50_108_0_0_2_255,314,0.0012256004377608,0.0013851008189728,0.0023408767051521,0.3831174458893266,0,9.3,0.0,0.0,9294E,984.7,9294E
228,50_108_0_0_2_255,315,0.0017660535249512,0.002115213709984,0.0040970250415974,0.3747351306181185,0,8.2,0.0,0.0,9294E,984.05,9294E
229,50_108_0_0_2_255,316,0.0023293814659659,0.0029507297380609,0.0058805294332037,0.3655299791567208,0,11.1,0.0,0.0,9294E,984.15,9294E
230,50_108_0_0_2_255,317,0.0028481117141737,0.0037840761974725,0.0073162359890417,0.3566787278625268,1,11.2,0.0,0.0,9294E,982.8,9294E
231,50_108_0_0_2_255,318,0.0032547717229441,0.0045076803824879,0.0080289908181822,0.3493581130929276,1,13.6,0.0,0.0,9294E,984.45,9294E
232,50_108_0_0_2_255,319,0.0034924465307585,0.0050240073297409,0.0077071379543298,0.3445817561176775,1,12.4,0.0,0.0,9294E,983.2,9294E
233,50_108_0_0_2_255,320,0.0035811900673498,0.0053050839118395,0.0065131427820815,0.3421694167077107,1,11.1,0.0,0.0,9294E,984.05,9294E
234,50_108_0_0_2_255,321,0.0035751323343034,0.0053522334799961,0.0048239375267885,0.3414102915227783,1,10.2,0.0,0.0,9294E,985.1500000000001,9294E
235,50_108_0_0_2_255,322,0.0035285546485463,0.0051668737698679,0.003017511550694,0.3415911701090564,0,8.9,0.0,0.0,9294E,987.8,9294E
236,50_108_0_0_2_255,323,0.0034957383270056,0.0047504225171117,0.0014718542160411,0.3419988420127218,0,8.8,0.0,0.0,9294E,991.85,9294E
237,50_108_0_0_2_255,324,0.0035221741076047,0.004112822808831,0.0005185076633322,0.3419892178010164,0,6.9,0.0,0.0,9294E,992.95,9294E
238,50_108_0_0_2_255,325,0.0035877413801028,0.0033330995493555,0.0001530563166294,0.3414041351245634,0,7.0,0.2,0.2,9294E,987.9,9294E
239,50_108_0_0_2_255,326,0.00364258558691,0.0025236136637631,0.0002232898007377,0.3402938425190895,0,10.1,0.2,0.4,9294E,980.45,9294E
240,50_108_0_0_3_339,307,0.0063761316848634,0.0017108937647788,-0.002409581290499,0.4493980555826583,0,10.6,2.4,12.4,9294E,973.35,9294E
241,50_108_0_0_3_339,308,0.0051326062864749,0.0003082779982418,-0.0027451427673817,0.4519232951281995,0,9.4,0.2,2.6,9294E,973.35,9294E
242,50_108_0_0_3_339,309,0.003927541453847,-0.0006875999673977,-0.0026326333617322,0.4534308695426324,0,7.6,0.0,2.6,9294E,980.1500000000001,9294E
243,50_108_0_0_3_339,310,0.002830577769341,-0.0012376614863512,-0.0020689789648304,0.4534643201291017,0,8.8,0.0,0.2,9294E,987.15,9294E
244,50_108_0_0_3_339,311,0.0019218524888132,-0.0013400693786908,-0.0010511157175778,0.4515671881907527,0,9.0,0.0,0.0,9294E,990.6500000000001,9294E
245,50_108_0_0_3_339,312,0.0012815985466477,-0.0009932865900567,0.0004230081103856,0.44728301503073,0,10.8,0.0,0.0,9294E,988.15,9294E
246,50_108_0_0_3_339,313,0.0009900488772293,-0.0001957760660887,0.0023535906352042,0.4401553419521782,0,12.8,0.0,0.0,9294E,984.7,9294E
247,50_108_0_0_3_339,314,0.0011111829949153,0.0010380577789047,0.0047087489195417,0.4298871249449238,0,9.3,0.0,0.0,9294E,984.7,9294E
248,50_108_0_0_3_339,315,0.0015794147087385,0.0025722940670437,0.0072135670989179,0.4173964846345118,0,8.2,0.0,0.0,9294E,984.05,9294E
249,50_108_0_0_3_339,316,0.0022670328974196,0.0042150608660314,0.0094812374496407,0.404161000942549,0,11.1,0.0,0.0,9294E,984.15,9294E
250,50_108_0_0_3_339,317,0.0030459281857735,0.0057736829239098,0.0111243577374339,0.3916612263435602,1,11.2,0.0,0.0,9294E,982.8,9294E
251,50_108_0_0_3_339,318,0.0037879911986148,0.0070545581816131,0.011755525728022,0.3813777133120682,1,13.6,0.0,0.0,9294E,984.45,9294E
252,50_108_0_0_3_339,319,0.0043783639242507,0.0078838625672422,0.0110589762149428,0.3745922438702095,1,12.4,0.0,0.0,9294E,983.2,9294E
253,50_108_0_0_3_339,320,0.0047991768816608,0.0082332548049065,0.0092529425108952,0.3711317720800358,1,11.1,0.0,0.0,9294E,984.05,9294E
254,50_108_0_0_3_339,321,0.0050756597749123,0.0081390475211574,0.0067968575926741,0.3701767129791783,1,10.2,0.0,0.0,9294E,985.1500000000001,9294E
255,50_108_0_0_3_339,322,0.0052329004841651,0.0076378466710549,0.0041513356046759,0.3709045483201806,0,8.9,0.0,0.0,9294E,987.8,9294E
256,50_108_0_0_3_339,323,0.0052953690181741,0.0067662582096591,0.0017769906912962,0.3724927598555868,0,8.8,0.0,0.0,9294E,991.85,9294E
257,50_108_0_0_3_339,324,0.0052824906714574,0.0055693615474152,7.974687988767659e-05,0.3741935094707711,0,6.9,0.0,0.0,9294E,992.95,9294E
258,50_108_0_0_3_339,325,0.005178690195453,0.0041612517437205,-0.000930439023454,0.3757839671973059,0,7.0,0.2,0.2,9294E,987.9,9294E
259,50_108_0_0_3_339,326,0.0049533808421133,0.0026894525383495,-0.0014179525159749,0.3772664755590531,0,10.1,0.2,0.4,9294E,980.45,9294E
260,50_108_0_0_3_372_1,307,0.0028853030168606,0.0006783819945033,-0.0013231214931452,0.3312920326053593,0,10.6,2.4,12.4,9294E,973.35,9294E
261,50_108_0_0_3_372_1,308,0.002398605858705,8.782292364534205e-06,-0.0012968414544462,0.3320774485713373,0,9.4,0.2,2.6,9294E,973.35,9294E
262,50_108_0_0_3_372_1,309,0.0018899007018761,-0.0004435638463646,-0.0010861495510491,0.3324420074831685,0,7.6,0.0,2.6,9294E,980.1500000000001,9294E
263,50_108_0_0_3_372_1,310,0.001375369165111,-0.0006773263863926,-0.0007451544875368,0.3323489349895435,0,8.8,0.0,0.2,9294E,987.15,9294E
264,50_108_0_0_3_372_1,311,0.0008966307791688,-0.0007193327615424,-0.0003277845605217,0.3317614567391527,0,9.0,0.0,0.0,9294E,990.6500000000001,9294E
265,50_108_0_0_3_372_1,312,0.000495536944647,-0.0005966373241053,0.0001298468449344,0.330642798380687,0,10.8,0.0,0.0,9294E,988.15,9294E
266,50_108_0_0_3_372_1,313,0.000213939062143,-0.000336294426373,0.0006242526017002,0.3289561855628362,0,12.8,0.0,0.0,9294E,984.7,9294E
267,50_108_0_0_3_372_1,314,8.843107933004986e-05,3.3135689835100955e-05,0.0011524209307193,0.3266799028295717,0,9.3,0.0,0.0,9294E,984.7,9294E
268,50_108_0_0_3_372_1,315,0.0001112431665204,0.0004716138924048,0.0016883822723466,0.3239070236278105,0,8.2,0.0,0.0,9294E,984.05,9294E
269,50_108_0_0_3_372_1,316,0.0002523106096474,0.0009339063957527,0.0021955973520272,0.3207834699790164,0,11.1,0.0,0.0,9294E,984.15,9294E
270,50_108_0_0_3_372_1,317,0.0004813986957827,0.0013836587902467,0.002637470735559,0.3174554447028919,1,11.2,0.0,0.0,9294E,982.8,9294E
271,50_108_0_0_3_372_1,318,0.0007682727119978,0.0018008297952198,0.0029774069887395,0.3140691506191386,1,13.6,0.0,0.0,9294E,984.45,9294E
272,50_108_0_0_3_372_1,319,0.0010835059629885,0.0021683337200074,0.0031842465092955,0.3107586702830942,1,12.4,0.0,0.0,9294E,983.2,9294E
273,50_108_0_0_3_372_1,320,0.0014035857442776,0.0024779558601848,0.0032675294480231,0.3075693763876947,1,11.1,0.0,0.0,9294E,984.05,9294E
274,50_108_0_0_3_372_1,321,0.0017076877196942,0.0027254238598022,0.0032552503675772,0.3045072181411299,1,10.2,0.0,0.0,9294E,985.1500000000001,9294E
275,50_108_0_0_3_372_1,322,0.0019809377809541,0.0029064832489639,0.0031754957623688,0.3015779658910476,0,8.9,0.0,0.0,9294E,987.8,9294E
276,50_108_0_0_3_372_1,323,0.0022193372390827,0.003016879557774,0.0030563521268085,0.2987873899850957,0,8.8,0.0,0.0,9294E,991.85,9294E
277,50_108_0_0_3_372_1,324,0.0024201223360089,0.0030539730386537,0.002923699568012,0.296140172443034,0,6.9,0.0,0.0,9294E,992.95,9294E
278,50_108_0_0_3_372_1,325,0.0025810393832837,0.0030273679387523,0.0027872064294815,0.2936333442402872,0,7.0,0.2,0.2,9294E,987.9,9294E
279,50_108_0_0_3_372_1,326,0.0027000534579171,0.0029522815108621,0.0026493126541469,0.291260654870395,0,10.1,0.2,0.4,9294E,980.45,9294E
280,50_108_0_0_4_154,307,0.0049739114062993,0.0055784556679464,0.0048216459943186,0.2658636927575322,0,10.6,2.4,12.4,9294E,973.35,9294E
281,50_108_0_0_4_154,308,0.0053334861473746,0.0053363596767658,0.004812995424952,0.2608928105940211,0,9.4,0.2,2.6,9294E,973.35,9294E
282,50_108_0_0_4_154,309,0.0055625325474733,0.0051581270216429,0.0048790991969725,0.2557515641810717,0,7.6,0.0,2.6,9294E,980.1500000000001,9294E
283,50_108_0_0_4_154,310,0.0056326615434001,0.0050642335619572,0.0050045259243343,0.2504073042596774,0,8.8,0.0,0.2,9294E,987.15,9294E
284,50_108_0_0_4_154,311,0.0055974628690096,0.0050471889815373,0.0051738956719565,0.2448273815708302,0,9.0,0.0,0.0,9294E,990.6500000000001,9294E
285,50_108_0_0_4_154,312,0.0055112735054316,0.0050992775873602,0.0053769091804018,0.2389791468555229,0,10.8,0.0,0.0,9294E,988.15,9294E
286,50_108_0_0_4_154,313,0.0054284304337954,0.0052127836864033,0.0056125719478546,0.2328299508547476,0,12.8,0.0,0.0,9294E,984.7,9294E
287,50_108_0_0_4_154,314,0.0053972815074866,0.0053773448380732,0.0058755904791739,0.226373611785202,0,9.3,0.0,0.0,9294E,984.7,9294E
288,50_108_0_0_4_154,315,0.0054162626222928,0.0055624233336492,0.006120320742964,0.2198057005448572,0,8.2,0.0,0.0,9294E,984.05,9294E
289,50_108_0_0_4_154,316,0.0054589731223667,0.0057282185379911,0.0062825414040257,0.2134146745507016,0,11.1,0.0,0.0,9294E,984.15,9294E
290,50_108_0_0_4_154,317,0.0054988291986092,0.0058374208007545,0.0062979324211071,0.2074894847499869,1,11.2,0.0,0.0,9294E,982.8,9294E
291,50_108_0_0_4_154,318,0.0055092470419211,0.0058573728504057,0.0061021737529568,0.2023190820899634,1,13.6,0.0,0.0,9294E,984.45,9294E
292,50_108_0_0_4_154,319,0.0054663970657939,0.0057600460002047,0.0056445015212355,0.1981511041790245,1,12.4,0.0,0.0,9294E,983.2,9294E
293,50_108_0_0_4_154,320,0.005366608213243,0.0055476493576974,0.0049749779724308,0.1949308106827028,1,11.1,0.0,0.0,9294E,984.05,9294E
294,50_108_0_0_4_154,321,0.0052151852148943,0.0052358299863632,0.0041891185687008,0.1924690817071974,1,10.2,0.0,0.0,9294E,985.1500000000001,9294E
295,50_108_0_0_4_154,322,0.0050191670043935,0.0048402959163893,0.0033826594116715,0.190576187691629,0,8.9,0.0,0.0,9294E,987.8,9294E
296,50_108_0_0_4_154,323,0.0047886941012601,0.0043767551779628,0.0026513366029689,0.1890623990751188,0,8.8,0.0,0.0,9294E,991.85,9294E
297,50_108_0_0_4_154,324,0.0045331290173087,0.0038618982863762,0.0020792950515169,0.1877546289214398,0,6.9,0.0,0.0,9294E,992.95,9294E
298,50_108_0_0_4_154,325,0.0042540343197237,0.0033208911081036,0.0016668042437763,0.1865967894638211,0,7.0,0.2,0.2,9294E,987.9,9294E
299,50_108_0_0_4_154,326,0.0039496272314599,0.0027831701451771,0.0013772217216533,0.1855829730989305,0,10.1,0.2,0.4,9294E,980.45,9294E
300,50_108_0_0_4_210,307,0.0048343560956721,0.0051814568202281,0.004258651844858,0.2493790162787082,0,10.6,2.4,12.4,9294E,973.35,9294E
301,50_108_0_0_4_210,308,0.0050997824358675,0.0048802102867898,0.0042017696814056,0.2450848778575582,0,9.4,0.2,2.6,9294E,973.35,9294E
302,50_108_0_0_4_210,309,0.0052488148432513,0.0046562666968409,0.004243716729325,0.2405660667716593,0,7.6,0.0,2.6,9294E,980.1500000000001,9294E
303,50_108_0_0_4_210,310,0.0052605770019501,0.0045341732901239,0.0043794003249183,0.2357376493225829,0,8.8,0.0,0.2,9294E,987.15,9294E
304,50_108_0_0_4_210,311,0.0051898459368223,0.0045116003338538,0.0046037447843277,0.2305146918118999,0,9.0,0.0,0.0,9294E,990.6500000000001,9294E
305,50_108_0_0_4_210,312,0.0050920882626538,0.0045860014961817,0.0049133511475053,0.2248122605411814,0,10.8,0.0,0.0,9294E,988.15,9294E
306,50_108_0_0_4_210,313,0.0050227705942305,0.0047548304452588,0.005307891209112,0.2185454218119979,0,12.8,0.0,0.0,9294E,984.7,9294E
307,50_108_0_0_4_210,314,0.0050299595779049,0.0050105310346789,0.0057773453400329,0.2116793400714945,0,9.3,0.0,0.0,9294E,984.7,9294E
308,50_108_0_0_4_210,315,0.0051012214075285,0.005307358983628,0.0062353176423376,0.2045610611108944,0,8.2,0.0,0.0,9294E,984.05,9294E
309,50_108_0_0_4_210,316,0.0051944831363039,0.0055819967627659,0.0065602487412042,0.1977134481058788,0,11.1,0.0,0.0,9294E,984.15,9294E
310,50_108_0_0_4_210,317,0.0052674651404882,0.0057718717883033,0.0066303924291014,0.1916602983956742,1,11.2,0.0,0.0,9294E,982.8,9294E
311,50_108_0_0_4_210,318,0.0052778877963387,0.0058159468538052,0.0063240024984984,0.1869254093195058,1,13.6,0.0,0.0,9294E,984.45,9294E
312,50_108_0_0_4_210,319,0.00518884148354,0.0056614038606475,0.0055454623812621,0.1839520281651838,1,12.4,0.0,0.0,9294E,983.2,9294E
313,50_108_0_0_4_210,320,0.0050027203668144,0.0053143803877624,0.0043934431331871,0.1825938454449587,1,11.1,0.0,0.0,9294E,984.05,9294E
314,50_108_0_0_4_210,321,0.00473939123705,0.0048072144634112,0.0030541801856181,0.1824425471777879,1,10.2,0.0,0.0,9294E,985.1500000000001,9294E
315,50_108_0_0_4_210,322,0.0044193590390101,0.0041723629847624,0.0017143335404235,0.1830886306935565,0,8.9,0.0,0.0,9294E,987.8,9294E
316,50_108_0_0_4_210,323,0.0040641523023605,0.0034422828489848,0.0005605631994711,0.1841225933221498,0,8.8,0.0,0.0,9294E,991.85,9294E
317,50_108_0_0_4_210,324,0.0036929142998459,0.0026506987797523,-0.0002440648217573,0.1851723522739707,0,6.9,0.0,0.0,9294E,992.95,9294E
318,50_108_0_0_4_210,325,0.0033072506259763,0.0018432171177956,-0.0007070088975957,0.1861288899329376,0,7.0,0.2,0.2,9294E,987.9,9294E
319,50_108_0_0_4_210,326,0.0029012450820372,0.0010717432524537,-0.0009106936807106,0.1869960155813412,0,10.1,0.2,0.4,9294E,980.45,9294E
320,50_112_0_0_10_60_1,298,0.0041290704465021,0.0025172286527287,0.0018052289427293,0.3930151126185384,0,11.0,0.0,0.0,9294E,987.9,9294E
321,50_112_0_0_10_60_1,299,0.0033796839720065,0.0025167370156365,0.001978505624137,0.3899809376429224,0,11.8,0.0,0.0,9294E,986.75,9294E
322,50_112_0_0_10_60_1,300,0.0030010760680105,0.0025664465847377,0.0024348874364887,0.3860737431645812,0,14.6,0.0,0.0,9294E,988.5,9294E
323,50_112_0_0_10_60_1,301,0.002901222663473,0.0026778839816983,0.0030705551892565,0.3814521526834369,0,12.1,0.0,0.0,9294E,986.55,9294E
324,50_112_0_0_10_60_1,302,0.0029870429877649,0.0028629561977243,0.0037810496297588,0.3762761090442964,0,14.6,2.0,2.0,9294E,980.9,9294E
325,50_112_0_0_10_60_1,303,0.0031654562702572,0.0031335702240217,0.0044619115053141,0.3707055550919674,0,13.4,11.2,13.2,9294E,974.0,9294E
326,50_112_0_0_10_60_1,304,0.003349858275202,0.003497303209235,0.005016100794333,0.3649004336712569,0,16.1,5.2,18.4,9294E,971.35,9294E
